Activity Name,Grade,Subject,Thumbnail,URL
स्‍तम्‍भ चित्र,2,math,https://epaath.olenepal.org/images/thumb/math/bar-graphs-gr-2-01.png,https://epaath.olenepal.org/start.html?id=matbgn01&lang=np&grade=2
मुद्रा चिनौँ,2,math,https://epaath.olenepal.org/images/thumb/math/currency.png,https://epaath.olenepal.org/start.html?id=matcrn01&lang=np&grade=2
गुणन तालिका,2,math,https://epaath.olenepal.org/images/thumb/math/multiplication-table-gr-201.png,https://epaath.olenepal.org/start.html?id=matmpl01&lang=np&grade=2
२ अङ्‌क भएका सङ्ख्याको गुणन,2,math,https://epaath.olenepal.org/images/thumb/math/Multiplication_III_gr_201.png,https://epaath.olenepal.org/start.html?id=matmlt01&lang=np&grade=2
गुणन सम्बन्धी सरल शाब्‍दिक समस्‍या,2,math,https://epaath.olenepal.org/images/thumb/math/Multiplication_word_problem_gr_201.png,https://epaath.olenepal.org/start.html?id=matmwp01&lang=np&grade=2
गुणन र जोडको सम्‍बन्‍ध,2,math,https://epaath.olenepal.org/images/thumb/math/multiplication-(repeated-addition)-gr-201.png,https://epaath.olenepal.org/start.html?id=matmrl01&lang=np&grade=2
सरल भाग,2,math,https://epaath.olenepal.org/images/thumb/math/basic-division_Gr2-01.png,https://epaath.olenepal.org/start.html?id=matbdv01&lang=np&grade=2
आधारभूत क्रियाहरू,2,math,https://epaath.olenepal.org/images/thumb/math/Mathematical_operations.png,https://epaath.olenepal.org/start.html?id=matwdp01&lang=np&grade=2
सङ्ख्याहरूको क्रम,2,math,https://epaath.olenepal.org/images/grade2/maths/order_of_no1.png,https://epaath.olenepal.org/start.html?id=matodn01&lang=np&grade=2
तीन अङ्‌कले बनेका सङ्ख्याहरूको स्थानमान,2,math,https://epaath.olenepal.org/images/grade2/maths/place-value-Gr-2-01.png,https://epaath.olenepal.org/start.html?id=matpvl01&lang=np&grade=2
समूह,2,math,https://epaath.olenepal.org/images/thumb/math/set-Gr-201.png,https://epaath.olenepal.org/start.html?id=matset01&lang=np&grade=2
बीज गणित,2,math,https://epaath.olenepal.org/images/thumb/math/algebra-Gr-201.png,https://epaath.olenepal.org/start.html?id=matalg01&lang=np&grade=2
भिन्न,2,math,https://epaath.olenepal.org/images/thumb/math/fraction-Gr-201.png,https://epaath.olenepal.org/start.html?id=matfra01&lang=np&grade=2
Foods I eat,2,science,https://epaath.olenepal.org/images/thumb/science/food-i-eat-Gr-2-01.png,https://epaath.olenepal.org/start.html?id=scifie01&lang=en&grade=2
Jobs We Do,2,science,https://epaath.olenepal.org/images/thumb/science/jobs_we_do_thumb.png,https://epaath.olenepal.org/start.html?id=scijwd01&lang=en&grade=2
Our Tools,2,science,https://epaath.olenepal.org/images/thumb/science/our_tools.png,https://epaath.olenepal.org/start.html?id=sciots01&lang=en&grade=2
Personal hygiene,2,science,https://epaath.olenepal.org/images/grade2/science/personal-hygiene-Gr-2-01.png,https://epaath.olenepal.org/start.html?id=sciphy01&lang=en&grade=2
Hand washing,2,science,https://epaath.olenepal.org/images/thumb/science/handwashing_gr_201.png,https://epaath.olenepal.org/start.html?id=scihwa01&lang=en&grade=2
Electricity,2,science,https://epaath.olenepal.org/images/thumb/science/electricity_thumbnail_inner01.png,https://epaath.olenepal.org/start.html?id=scieln01&lang=en&grade=2
Magnets,2,science,https://epaath.olenepal.org/images/grade2/science/magnets_thumbnail.png,https://epaath.olenepal.org/start.html?id=scinmg01&lang=en&grade=2
Heat and light,2,science,https://epaath.olenepal.org/images/grade2/science/heat_and_light1.png,https://epaath.olenepal.org/start.html?id=scihal01&lang=en&grade=2
Shadow,2,science,https://epaath.olenepal.org/images/thumb/science/shadow-Gr-201.png,https://epaath.olenepal.org/start.html?id=scishd01&lang=en&grade=2
Day And Night,2,science,https://epaath.olenepal.org/images/thumb/science/day_and_night-Gr-201.png,https://epaath.olenepal.org/start.html?id=scidan01&lang=en&grade=2
Colours of Sunlight,2,science,https://epaath.olenepal.org/images/thumb/science/colours_of_sunlight-Gr-201.png,https://epaath.olenepal.org/start.html?id=scicos01&lang=en&grade=2
Good Habits,2,science,https://epaath.olenepal.org/images/thumb/science/asal_bani_thumb.png,https://epaath.olenepal.org/start.html?id=sciash01&lang=en&grade=2
First Aid,2,science,https://epaath.olenepal.org/images/thumb/science/first_aid.png,https://epaath.olenepal.org/start.html?id=scifan01&lang=en&grade=2
Our Safety,2,science,https://epaath.olenepal.org/images/thumb/science/our_safety_front_thumb.png,https://epaath.olenepal.org/start.html?id=sciost01&lang=en&grade=2
Foods from animals and plants,2,science,https://epaath.olenepal.org/images/thumb/science/foods-from-animals-and-plants-Gr-201.png,https://epaath.olenepal.org/start.html?id=scifap01&lang=en&grade=2
Characteristics of animals,2,science,https://epaath.olenepal.org/images/grade2/science/characteristics-of-animals-Gr-2-01.png,https://epaath.olenepal.org/start.html?id=scianm01&lang=en&grade=2
Living and nonliving things,2,science,https://epaath.olenepal.org/images/grade2/science/living-and-nonliving-things-Gr-2-01.png,https://epaath.olenepal.org/start.html?id=scilan01&lang=en&grade=2
Animal's Home,2,science,https://epaath.olenepal.org/images/grade2/science/animals-home-Gr-2_01.png,https://epaath.olenepal.org/start.html?id=scianh01&lang=en&grade=2
Animal's food and modes of feeding,2,science,https://epaath.olenepal.org/images/thumb/science/Animals-food---Gr-2-01.png,https://epaath.olenepal.org/start.html?id=scianf01&lang=en&grade=2
Domestic and wild animals,2,science,https://epaath.olenepal.org/images/grade2/science/domestic_and_wild1.png,https://epaath.olenepal.org/start.html?id=scidwa01&lang=en&grade=2
Keeping Clean,2,science,https://epaath.olenepal.org/images/grade2/science/thumnail_gr02_our_environment01.png,https://epaath.olenepal.org/start.html?id=scioev01&lang=en&grade=2
Types of Plants,2,science,https://epaath.olenepal.org/images/grade2/science/learning-about-plants-Gr-2_01.png,https://epaath.olenepal.org/start.html?id=scilep01&lang=en&grade=2
Properties of Objects,2,science,https://epaath.olenepal.org/images/thumb/science/properties_of_objects_outside_thumb.png,https://epaath.olenepal.org/start.html?id=scipon01&lang=en&grade=2
Our National Symbols,2,science,https://epaath.olenepal.org/images/thumb/science/national_symbols.png,https://epaath.olenepal.org/start.html?id=scions01&lang=en&grade=2
Means of communication,2,science,https://epaath.olenepal.org/images/thumb/science/means_of_communication-1.png,https://epaath.olenepal.org/start.html?id=scicnm01&lang=en&grade=2
Income and Expenditure,2,science,https://epaath.olenepal.org/images/thumb/science/income_expenditure.png,https://epaath.olenepal.org/start.html?id=sciine01&lang=en&grade=2
Weather,2,science,https://epaath.olenepal.org/images/thumb/science/outer_thumbnail_weather.png,https://epaath.olenepal.org/start.html?id=sciwan01&lang=en&grade=2
मेरो खानेकुरा,2,science,https://epaath.olenepal.org/images/thumb/science/food-i-eat-Gr-2-01.png,https://epaath.olenepal.org/start.html?id=scifie01&lang=np&grade=2
हामीले गर्ने कामहरू,2,science,https://epaath.olenepal.org/images/thumb/science/jobs_we_do_thumb.png,https://epaath.olenepal.org/start.html?id=scijwd01&lang=np&grade=2
हाम्रा सरसामान,2,science,https://epaath.olenepal.org/images/thumb/science/our_tools.png,https://epaath.olenepal.org/start.html?id=sciots01&lang=np&grade=2
शरीरको सफाइ,2,science,https://epaath.olenepal.org/images/grade2/science/personal-hygiene-Gr-2-01.png,https://epaath.olenepal.org/start.html?id=sciphy01&lang=np&grade=2
हात धुने तरिका,2,science,https://epaath.olenepal.org/images/thumb/science/handwashing_gr_201.png,https://epaath.olenepal.org/start.html?id=scihwa01&lang=np&grade=2
विद्युत्‌‌को प्रयोग,2,science,https://epaath.olenepal.org/images/thumb/science/electricity_thumbnail_inner01.png,https://epaath.olenepal.org/start.html?id=scieln01&lang=np&grade=2
चुम्बक,2,science,https://epaath.olenepal.org/images/grade2/science/magnets_thumbnail.png,https://epaath.olenepal.org/start.html?id=scinmg01&lang=np&grade=2
ताप र प्रकाश,2,science,https://epaath.olenepal.org/images/grade2/science/heat_and_light1.png,https://epaath.olenepal.org/start.html?id=scihal01&lang=np&grade=2
छाया,2,science,https://epaath.olenepal.org/images/thumb/science/shadow-Gr-201.png,https://epaath.olenepal.org/start.html?id=scishd01&lang=np&grade=2
दिन र रात,2,science,https://epaath.olenepal.org/images/thumb/science/day_and_night-Gr-201.png,https://epaath.olenepal.org/start.html?id=scidan01&lang=np&grade=2
सूर्यको प्रकाशका रङहरू,2,science,https://epaath.olenepal.org/images/thumb/science/colours_of_sunlight-Gr-201.png,https://epaath.olenepal.org/start.html?id=scicos01&lang=np&grade=2
असल बानी,2,science,https://epaath.olenepal.org/images/thumb/science/asal_bani_thumb.png,https://epaath.olenepal.org/start.html?id=sciash01&lang=np&grade=2
प्राथमिक उपचार,2,science,https://epaath.olenepal.org/images/thumb/science/first_aid.png,https://epaath.olenepal.org/start.html?id=scifan01&lang=np&grade=2
हाम्रो सुरक्षा,2,science,https://epaath.olenepal.org/images/thumb/science/our_safety_front_thumb.png,https://epaath.olenepal.org/start.html?id=sciost01&lang=np&grade=2
जनावर र बिरुवाबाट पाइने खानेकुरा,2,science,https://epaath.olenepal.org/images/thumb/science/foods-from-animals-and-plants-Gr-201.png,https://epaath.olenepal.org/start.html?id=scifap01&lang=np&grade=2
जनावरका गुणहरू,2,science,https://epaath.olenepal.org/images/grade2/science/characteristics-of-animals-Gr-2-01.png,https://epaath.olenepal.org/start.html?id=scianm01&lang=np&grade=2
सजीव र निर्जीव वस्तुहरू,2,science,https://epaath.olenepal.org/images/grade2/science/living-and-nonliving-things-Gr-2-01.png,https://epaath.olenepal.org/start.html?id=scilan01&lang=np&grade=2
जनावरको वासस्‍थान,2,science,https://epaath.olenepal.org/images/grade2/science/animals-home-Gr-2_01.png,https://epaath.olenepal.org/start.html?id=scianh01&lang=np&grade=2
जनावरको खाना र खाने तरिका,2,science,https://epaath.olenepal.org/images/thumb/science/Animals-food---Gr-2-01.png,https://epaath.olenepal.org/start.html?id=scianf01&lang=np&grade=2
घरपालुवा र जङ्गली जनावर,2,science,https://epaath.olenepal.org/images/grade2/science/domestic_and_wild1.png,https://epaath.olenepal.org/start.html?id=scidwa01&lang=np&grade=2
सफा राखौँ,2,science,https://epaath.olenepal.org/images/grade2/science/thumnail_gr02_our_environment01.png,https://epaath.olenepal.org/start.html?id=scioev01&lang=np&grade=2
बिरुवाका किसिम,2,science,https://epaath.olenepal.org/images/grade2/science/learning-about-plants-Gr-2_01.png,https://epaath.olenepal.org/start.html?id=scilep01&lang=np&grade=2
वस्तुका गुणहरू,2,science,https://epaath.olenepal.org/images/thumb/science/properties_of_objects_outside_thumb.png,https://epaath.olenepal.org/start.html?id=scipon01&lang=np&grade=2
हाम्रा राष्‍ट्रिय चिह्‍नहरू,2,science,https://epaath.olenepal.org/images/thumb/science/national_symbols.png,https://epaath.olenepal.org/start.html?id=scions01&lang=np&grade=2
सञ्‍चारका साधनहरू,2,science,https://epaath.olenepal.org/images/thumb/science/means_of_communication-1.png,https://epaath.olenepal.org/start.html?id=scicnm01&lang=np&grade=2
आम्दानी र खर्च,2,science,https://epaath.olenepal.org/images/thumb/science/income_expenditure.png,https://epaath.olenepal.org/start.html?id=sciine01&lang=np&grade=2
मौसम,2,science,https://epaath.olenepal.org/images/thumb/science/outer_thumbnail_weather.png,https://epaath.olenepal.org/start.html?id=sciwan01&lang=np&grade=2
Alphabet puzzle,2,english,https://epaath.olenepal.org/images/thumb/english/Alphabet-puzzle-Gr-2-01.png,https://epaath.olenepal.org/start.html?id=engapz01&lang=en&grade=2
EE and EA words,2,english,https://epaath.olenepal.org/images/thumb/english/ee-and-ea-words-Gr-2-01.png,https://epaath.olenepal.org/start.html?id=engeee01&lang=en&grade=2
Long Vowel Sounds,2,english,https://epaath.olenepal.org/images/grade2/english/long-vowels-gr2-01.png,https://epaath.olenepal.org/start.html?id=englvo01&lang=en&grade=2
Family Tree,2,english,https://epaath.olenepal.org/images/grade2/english/familytree01.png,https://epaath.olenepal.org/start.html?id=engtre01&lang=en&grade=2
Tell the time,2,english,https://epaath.olenepal.org/images/thumb/english/Time-and-DaysGr-2-01.png,https://epaath.olenepal.org/start.html?id=engtds01&lang=en&grade=2
Past action,2,english,https://epaath.olenepal.org/images/thumb/english/past-action-gr2-01.png,https://epaath.olenepal.org/start.html?id=engpac01&lang=en&grade=2
What is someone doing?,2,english,https://epaath.olenepal.org/images/grade2/english/What-is-someone-doing--Gr-5-01.png,https://epaath.olenepal.org/start.html?id=engwsd01&lang=en&grade=2
Command sentences,2,english,https://epaath.olenepal.org/images/grade2/english/CommandSentences-Gr-2-01.png,https://epaath.olenepal.org/start.html?id=engcss01&lang=en&grade=2
Where is the elephant?,2,english,https://epaath.olenepal.org/images/thumb/english/preposition-gr-2-01.png,https://epaath.olenepal.org/start.html?id=engprp01&lang=en&grade=2
Describing people,2,english,https://epaath.olenepal.org/images/thumb/english/Describing-people-gr201.png,https://epaath.olenepal.org/start.html?id=engdep01&lang=en&grade=2
Numbers (1 - 100),2,english,https://epaath.olenepal.org/images/thumb/english/numbers-(1-100)-gr2-01.png,https://epaath.olenepal.org/start.html?id=engnum01&lang=en&grade=2
Days of the week,2,english,https://epaath.olenepal.org/images/thumb/english/Days-of-the-week-Gr-2-01.png,https://epaath.olenepal.org/start.html?id=engdtw01&lang=en&grade=2
Who is he/she?(Professions),2,english,https://epaath.olenepal.org/images/thumb/english/Who-is-he-she-Profession-Gr-2-01.png,https://epaath.olenepal.org/start.html?id=engwih01&lang=en&grade=2
Describing objects,2,english,https://epaath.olenepal.org/images/thumb/english/Describing-objects-gr201.png,https://epaath.olenepal.org/start.html?id=engdso01&lang=en&grade=2
Describing animals,2,english,https://epaath.olenepal.org/images/grade2/english/describing-animals01.png,https://epaath.olenepal.org/start.html?id=engdad01&lang=en&grade=2
Can and Can't,2,english,https://epaath.olenepal.org/images/grade3/english/cancantgr-3-01.png,https://epaath.olenepal.org/start.html?id=engcac01&lang=en&grade=2
"AND, OR, BUT",2,english,https://epaath.olenepal.org/images/thumb/english/and_or_but.png,https://epaath.olenepal.org/start.html?id=engcgn01&lang=en&grade=2
Sun and Light,2,english,https://epaath.olenepal.org/images/thumb/english/sun_and_light_outside_thumb.png,https://epaath.olenepal.org/start.html?id=engsal01&lang=en&grade=2
Strong and Stronger,2,english,https://epaath.olenepal.org/images/thumb/english/strong_and_stronger_thumb.png,https://epaath.olenepal.org/start.html?id=engsas01&lang=en&grade=2
Punctuations,2,english,https://epaath.olenepal.org/images/thumb/english/Punctuations-gr201.png,https://epaath.olenepal.org/start.html?id=engpns01&lang=en&grade=2
Is and Are,2,english,https://epaath.olenepal.org/images/grade2/english/is-and-are01.png,https://epaath.olenepal.org/start.html?id=engire01&lang=en&grade=2
What is this/that?,2,english,https://epaath.olenepal.org/images/grade2/english/What-is-this-that-Gr-2-01.png,https://epaath.olenepal.org/start.html?id=engwit01&lang=en&grade=2
Suri found a new friend,2,english,https://epaath.olenepal.org/images/grade2/english/surifoundnewfriendgr-2-01.png,https://epaath.olenepal.org/start.html?id=engsff01&lang=en&grade=2
हाम्रो विद्यालय,2,nepali,https://epaath.olenepal.org/images/thumb/nepali/Hamro_bidhyalaya.png,https://epaath.olenepal.org/start.html?id=nepbcd01&lang=np&grade=2
गाउँ शहर,2,nepali,https://epaath.olenepal.org/images/thumb/nepali/Gaun_sahar.png,https://epaath.olenepal.org/start.html?id=nepgsh01&lang=np&grade=2
एक छिन यता आऊ,2,nepali,https://epaath.olenepal.org/images/thumb/nepali/ek_chin_eta_au.png,https://epaath.olenepal.org/start.html?id=nepeau01&lang=np&grade=2
चन्द्र बिन्‍दु र शिर बिन्‍दु,2,nepali,https://epaath.olenepal.org/images/thumb/nepali/chandra_thumbnail.png,https://epaath.olenepal.org/start.html?id=nepcsb01&lang=np&grade=2
आज्ञाकारी बनौँ,2,nepali,https://epaath.olenepal.org/images/thumb/nepali/aagyakaari_banauu_gr201.png,https://epaath.olenepal.org/start.html?id=nepagy01&lang=np&grade=2
झूटो  नबोल,2,nepali,https://epaath.olenepal.org/images/thumb/nepali/jhoto_na_bola-Gr-201.png,https://epaath.olenepal.org/start.html?id=nepjnb01&lang=np&grade=2
पैसाको पीर,2,nepali,https://epaath.olenepal.org/images/thumb/nepali/paisa-ko-pir-gr-201.png,https://epaath.olenepal.org/start.html?id=nepppr01&lang=np&grade=2
"अघि अघि रोटो, पछि पछि  केटो",2,nepali,https://epaath.olenepal.org/images/thumb/nepali/aaghi_aaghi_roto_pachi_pachi_keto-Gr201.png,https://epaath.olenepal.org/start.html?id=neparp01&lang=np&grade=2
नाच्यो जुरेली,2,nepali,https://epaath.olenepal.org/images/thumb/nepali/Naachyo-jureli-Gr-2-01.png,https://epaath.olenepal.org/start.html?id=nepnaj01&lang=np&grade=2
घाँघरीको पोल्टो,2,nepali,https://epaath.olenepal.org/images/thumb/nepali/Ghagari-ko-Polto--Gr-2-01.png,https://epaath.olenepal.org/start.html?id=nepgrp01&lang=np&grade=2
सिंह र मुसो,2,nepali,https://epaath.olenepal.org/images/thumb/nepali/Singa-ra-musa-Gr-2-01.png,https://epaath.olenepal.org/start.html?id=nepsrm01&lang=np&grade=2
कछुवा र खरायो,2,nepali,https://epaath.olenepal.org/images/thumb/nepali/kachuwa_ra_kharayo-Gr-201.png,https://epaath.olenepal.org/start.html?id=nepkra01&lang=np&grade=2
दुई दाउरे,2,nepali,https://epaath.olenepal.org/images/thumb/nepali/Dui-Daure-Gr-2-01.png,https://epaath.olenepal.org/start.html?id=nepddr01&lang=np&grade=2
घुमफिर,2,nepali,https://epaath.olenepal.org/images/thumb/nepali/ghum_phir_gr201.png,https://epaath.olenepal.org/start.html?id=nepghm01&lang=np&grade=2
चकचकेको चर्तिकला,2,nepali,https://epaath.olenepal.org/images/thumb/nepali/chakchake_out.png,https://epaath.olenepal.org/start.html?id=nepcch01&lang=np&grade=2
पुलिङ्ग र स्त्रीलिङ्ग,2,nepali,https://epaath.olenepal.org/images/thumb/nepali/strilinga-pulinga-Gr-201.png,https://epaath.olenepal.org/start.html?id=neppre01&lang=np&grade=2
एक अनेक,2,nepali,https://epaath.olenepal.org/images/thumb/nepali/eaak_aanak_gr201.png,https://epaath.olenepal.org/start.html?id=nepeka01&lang=np&grade=2
What Time Is It?,3,math,https://epaath.olenepal.org/images/thumb/math/what_time_is_it_thumb.png,https://epaath.olenepal.org/start.html?id=matttc01&lang=en&grade=3
Arranging Numbers,3,math,https://epaath.olenepal.org/images/thumb/math/arranging_number.png,https://epaath.olenepal.org/start.html?id=matarn01&lang=en&grade=3
Comparing numbers,3,math,https://epaath.olenepal.org/images/thumb/math/Comparing_numbers.png,https://epaath.olenepal.org/start.html?id=matcom01&lang=en&grade=3
Place Value Upto Five Digits,3,math,https://epaath.olenepal.org/images/thumb/math/place_value_eng.png,https://epaath.olenepal.org/start.html?id=matpvn01&lang=en&grade=3
Fractions,3,math,https://epaath.olenepal.org/images/thumb/math/fraction-gr-301.png,https://epaath.olenepal.org/start.html?id=matfrc01&lang=en&grade=3
Line segment,3,math,https://epaath.olenepal.org/images/grade3/maths/line_segment1.png,https://epaath.olenepal.org/start.html?id=matlsg01&lang=en&grade=3
Angle,3,math,https://epaath.olenepal.org/images/grade3/maths/angles_1.png,https://epaath.olenepal.org/start.html?id=matang01&lang=en&grade=3
Adding 3 digit numbers,3,math,https://epaath.olenepal.org/images/thumb/math/adding_three_digit.png,https://epaath.olenepal.org/start.html?id=matatn01&lang=en&grade=3
Adding Four Digit Numbers,3,math,https://epaath.olenepal.org/images/thumb/math/adding_four_digit_number.png,https://epaath.olenepal.org/start.html?id=matfdn01&lang=en&grade=3
Subtracting 3-digit numbers,3,math,https://epaath.olenepal.org/images/thumb/math/subtracting_threedigit_english.png,https://epaath.olenepal.org/start.html?id=matstd01&lang=en&grade=3
Subtracting 4-digit numbers,3,math,https://epaath.olenepal.org/images/thumb/math/subtracting_fourdigit_english.png,https://epaath.olenepal.org/start.html?id=matsfd01&lang=en&grade=3
Multiplication,3,math,https://epaath.olenepal.org/images/thumb/math/multiplicationGr-301.png,https://epaath.olenepal.org/start.html?id=matmli01&lang=en&grade=3
Division,3,math,https://epaath.olenepal.org/images/thumb/math/division_gr-301.png,https://epaath.olenepal.org/start.html?id=matdvi01&lang=en&grade=3
Units of Time,3,math,https://epaath.olenepal.org/images/thumb/math/units_of_time_thumb.png,https://epaath.olenepal.org/start.html?id=mattmi01&lang=en&grade=3
Money,3,math,https://epaath.olenepal.org/images/thumb/math/money-Gr-3-01.png,https://epaath.olenepal.org/start.html?id=matmny01&lang=en&grade=3
Capacity of Containers,3,math,https://epaath.olenepal.org/images/thumb/math/capacity_1_thumb.png,https://epaath.olenepal.org/start.html?id=matcpi01&lang=en&grade=3
Add and Subtract Capacities,3,math,https://epaath.olenepal.org/images/thumb/math/capacity_2_thumb.png,https://epaath.olenepal.org/start.html?id=matcct01&lang=en&grade=3
Weight,3,math,https://epaath.olenepal.org/images/thumb/math/weight-Gr-3-01.png,https://epaath.olenepal.org/start.html?id=matwgt01&lang=en&grade=3
Pictograph,3,math,https://epaath.olenepal.org/images/thumb/math/pictograph.png,https://epaath.olenepal.org/start.html?id=matptg01&lang=en&grade=3
Area,3,math,https://epaath.olenepal.org/images/thumb/math/area_outside_thumb_en.png,https://epaath.olenepal.org/start.html?id=mataen01&lang=en&grade=3
Decimal numbers,3,math,https://epaath.olenepal.org/images/thumb/math/decimal-numbers-Gr-301.png,https://epaath.olenepal.org/start.html?id=matdcn01&lang=en&grade=3
Even and odd number,3,math,https://epaath.olenepal.org/images/grade3/maths/Even-and-Odd-Number-Gr-3-01.png,https://epaath.olenepal.org/start.html?id=mateon01&lang=en&grade=3
Quadrilaterals,3,math,https://epaath.olenepal.org/images/thumb/math/quadrilaterals-gr3_01.png,https://epaath.olenepal.org/start.html?id=matqdl01&lang=en&grade=3
Bill and budget,3,math,https://epaath.olenepal.org/images/thumb/math/bill-and-budget-Gr-3-01.png,https://epaath.olenepal.org/start.html?id=matbab01&lang=en&grade=3
Algebra,3,math,https://epaath.olenepal.org/images/thumb/math/algebra-Gr-3-01.png,https://epaath.olenepal.org/start.html?id=mataba01&lang=en&grade=3
कति बज्यो?,3,math,https://epaath.olenepal.org/images/thumb/math/what_time_is_it_thumb.png,https://epaath.olenepal.org/start.html?id=matttc01&lang=np&grade=3
सङ्ख्याको क्रम,3,math,https://epaath.olenepal.org/images/thumb/math/arranging_number.png,https://epaath.olenepal.org/start.html?id=matarn01&lang=np&grade=3
सङ्ख्याको तुलना,3,math,https://epaath.olenepal.org/images/thumb/math/Comparing_numbers.png,https://epaath.olenepal.org/start.html?id=matcom01&lang=np&grade=3
पाँच अङ्‌कले बनेका सङ्ख्याहरूको स्थानमान,3,math,https://epaath.olenepal.org/images/thumb/math/place_value_eng.png,https://epaath.olenepal.org/start.html?id=matpvn01&lang=np&grade=3
भिन्‍न,3,math,https://epaath.olenepal.org/images/thumb/math/fraction-gr-301.png,https://epaath.olenepal.org/start.html?id=matfrc01&lang=np&grade=3
रेखाखण्डहरू,3,math,https://epaath.olenepal.org/images/grade3/maths/line_segment1.png,https://epaath.olenepal.org/start.html?id=matlsg01&lang=np&grade=3
कोण,3,math,https://epaath.olenepal.org/images/grade3/maths/angles_1.png,https://epaath.olenepal.org/start.html?id=matang01&lang=np&grade=3
तीन अङ्‍कसम्मका सङ्ख्याहरूको जोड,3,math,https://epaath.olenepal.org/images/thumb/math/adding_three_digit.png,https://epaath.olenepal.org/start.html?id=matatn01&lang=np&grade=3
चार अङ्‍कले बनेका सङ्ख्याहरूको जोड,3,math,https://epaath.olenepal.org/images/thumb/math/adding_four_digit_number.png,https://epaath.olenepal.org/start.html?id=matfdn01&lang=np&grade=3
३ अङ्‍कसम्मका सङ्ख्याहरूको घटाउ,3,math,https://epaath.olenepal.org/images/thumb/math/subtracting_threedigit_english.png,https://epaath.olenepal.org/start.html?id=matstd01&lang=np&grade=3
४ अङ्‍कको सङ्ख्या घटाउँदै,3,math,https://epaath.olenepal.org/images/thumb/math/subtracting_fourdigit_english.png,https://epaath.olenepal.org/start.html?id=matsfd01&lang=np&grade=3
गुणन,3,math,https://epaath.olenepal.org/images/thumb/math/multiplicationGr-301.png,https://epaath.olenepal.org/start.html?id=matmli01&lang=np&grade=3
भाग,3,math,https://epaath.olenepal.org/images/thumb/math/division_gr-301.png,https://epaath.olenepal.org/start.html?id=matdvi01&lang=np&grade=3
समयका एकाइहरू,3,math,https://epaath.olenepal.org/images/thumb/math/units_of_time_thumb.png,https://epaath.olenepal.org/start.html?id=mattmi01&lang=np&grade=3
पैसा,3,math,https://epaath.olenepal.org/images/thumb/math/money-Gr-3-01.png,https://epaath.olenepal.org/start.html?id=matmny01&lang=np&grade=3
भाँडाहरूको क्षमता,3,math,https://epaath.olenepal.org/images/thumb/math/capacity_1_thumb.png,https://epaath.olenepal.org/start.html?id=matcpi01&lang=np&grade=3
क्षमता सम्बन्धित जोड र घटाउ,3,math,https://epaath.olenepal.org/images/thumb/math/capacity_2_thumb.png,https://epaath.olenepal.org/start.html?id=matcct01&lang=np&grade=3
तौल,3,math,https://epaath.olenepal.org/images/thumb/math/weight-Gr-3-01.png,https://epaath.olenepal.org/start.html?id=matwgt01&lang=np&grade=3
चित्रग्राफ,3,math,https://epaath.olenepal.org/images/thumb/math/pictograph.png,https://epaath.olenepal.org/start.html?id=matptg01&lang=np&grade=3
क्षेत्रफल,3,math,https://epaath.olenepal.org/images/thumb/math/area_outside_thumb_en.png,https://epaath.olenepal.org/start.html?id=mataen01&lang=np&grade=3
दशमलव सङ्ख्या,3,math,https://epaath.olenepal.org/images/thumb/math/decimal-numbers-Gr-301.png,https://epaath.olenepal.org/start.html?id=matdcn01&lang=np&grade=3
जोर र बिजोर,3,math,https://epaath.olenepal.org/images/grade3/maths/Even-and-Odd-Number-Gr-3-01.png,https://epaath.olenepal.org/start.html?id=mateon01&lang=np&grade=3
चतुर्भुज,3,math,https://epaath.olenepal.org/images/thumb/math/quadrilaterals-gr3_01.png,https://epaath.olenepal.org/start.html?id=matqdl01&lang=np&grade=3
बिल र बजेट,3,math,https://epaath.olenepal.org/images/thumb/math/bill-and-budget-Gr-3-01.png,https://epaath.olenepal.org/start.html?id=matbab01&lang=np&grade=3
बीजगणित,3,math,https://epaath.olenepal.org/images/thumb/math/algebra-Gr-3-01.png,https://epaath.olenepal.org/start.html?id=mataba01&lang=np&grade=3
Helping family,3,science,https://epaath.olenepal.org/images/thumb/science/thumbnail_pariwar.png,https://epaath.olenepal.org/start.html?id=scihfm01&lang=en&grade=3
Nutritious food,3,science,https://epaath.olenepal.org/images/thumb/science/nutritious-food-Gr-301.png,https://epaath.olenepal.org/start.html?id=sciNfd01&lang=en&grade=3
Let's Save,3,science,https://epaath.olenepal.org/images/thumb/science/Mitwae_banau.png,https://epaath.olenepal.org/start.html?id=scimba01&lang=en&grade=3
Clean body,3,science,https://epaath.olenepal.org/images/thumb/science/cleanbody-gr-301.png,https://epaath.olenepal.org/start.html?id=sciclb01&lang=en&grade=3
Clean Environment,3,science,https://epaath.olenepal.org/images/thumb/science/clean-enviornment-Gr-3-01.png,https://epaath.olenepal.org/start.html?id=scicle01&lang=en&grade=3
Environment Pollution,3,science,https://epaath.olenepal.org/images/thumb/science/thumnail_gr_3_environment-pollution01.png,https://epaath.olenepal.org/start.html?id=sciepn01&lang=en&grade=3
Waste,3,science,https://epaath.olenepal.org/images/thumb/science/waste_thumbnail.png,https://epaath.olenepal.org/start.html?id=sciwst01&lang=en&grade=3
Helping Neighbors,3,science,https://epaath.olenepal.org/images/thumb/science/helping_neighbor_thumbnail.png,https://epaath.olenepal.org/start.html?id=scihnb01&lang=en&grade=3
